date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2025-02-13 13:00:00 EST",1739469600,97.3,101.27,W,28,28,61,75,-8.6,-4.8,-12,,12900,2.3,3,,,,-4.2,-5.4
"2025-02-13 12:00:00 EST",1739466000,97.19,101.15,W,28,30,39,78,-8.6,-5.3,-13,,16100,2.2,4,,,,-5.3,-6.5
"2025-02-13 11:00:00 EST",1739462400,97.06,101.02,WNW,29,34,46,80,-9.4,-6.5,-15,,16100,2.2,4,,,,-6.5,-7.5
"2025-02-13 10:00:00 EST",1739458800,96.81,100.75,WNW,30,26,39,82,-9.6,-7,-15,,16100,2.4,4,,,,-6.2,-7.1
"2025-02-13 09:00:00 EST",1739455200,96.69,100.63,WNW,29,30,45,85,-8.3,-6.2,-15,,16100,2.6,4,,,,-5.5,-6.2
"2025-02-13 08:00:00 EST",1739451600,96.57,100.51,W,28,17,,91,-7,-5.8,-12,,4000,2.8,4,,,,-5.8,-6.3
"2025-02-13 07:00:00 EST",1739448000,96.48,100.42,WNW,29,11,,92,-7.3,-6.2,-11,,2400,2.7,4,,,,-6.1,-6.4
"2025-02-13 06:00:00 EST",1739444400,96.43,100.37,NW,32,8,,91,-7.6,-6.4,-10,,4800,2.5,4,,,,-6.3,-6.6
"2025-02-13 05:00:00 EST",1739440800,96.44,100.38,,,8,,90,-7.8,-6.4,-10,,2400,2.4,4,,,,-6.2,-7.7
"2025-02-13 04:00:00 EST",1739437200,96.48,100.42,ENE,6,8,,91,-8.9,-7.7,-12,,1200,2.4,,,,,-7.7,-8
"2025-02-13 03:00:00 EST",1739433600,96.62,100.57,NE,5,9,,89,-9.5,-8,-13,,1200,2.4,,,,,-7.8,-8.1
"2025-02-13 02:00:00 EST",1739430000,96.73,100.68,NNE,3,5,,90,-9.2,-7.8,-10,,1200,2.5,,,,,-7.6,-7.8
"2025-02-13 01:00:00 EST",1739426400,96.74,100.69,ENE,6,17,,90,-9,-7.6,-14,,1600,2.6,4,,,,-7.6,-7.9
"2025-02-13 00:00:00 EST",1739422800,96.9,100.86,ENE,6,17,,90,-9.3,-7.9,-15,,1000,2.6,,,,,-7.4,-7.9
"2025-02-12 23:00:00 EST",1739419200,96.98,100.95,NE,4,18,28,89,-8.8,-7.3,-14,,1200,2.6,,,,,-4.4,-7.3
"2025-02-12 22:00:00 EST",1739415600,97.11,101.07,E,8,21,34,92,-5.5,-4.4,-11,,1600,2.6,,,,,-4.4,-5.8
"2025-02-12 21:00:00 EST",1739412000,97.21,101.19,ENE,7,32,,91,-7.1,-5.9,-14,,1200,2.7,,,,,-5.9,-7.2
"2025-02-12 20:00:00 EST",1739408400,97.37,101.36,ENE,6,26,39,89,-8.7,-7.2,-15,,1600,2.7,,,,,-7.2,-8
"2025-02-12 19:00:00 EST",1739404800,97.55,101.55,ENE,6,34,,87,-9.8,-8,-17,,2000,2.6,4,,,,-8,-8.2
"2025-02-12 18:00:00 EST",1739401200,97.72,101.73,ENE,6,28,39,84,-10.4,-8.2,-17,,4000,2.5,4,,,,-7.6,-8.2
"2025-02-12 17:00:00 EST",1739397600,97.76,101.77,ENE,7,35,45,85,-9.7,-7.6,-17,,2400,2.5,4,,,,-7.1,-7.6
"2025-02-12 16:00:00 EST",1739394000,97.89,101.9,ENE,7,37,46,84,-9.4,-7.1,-17,,4000,2.4,4,,,,-7.1,-7.2
"2025-02-12 15:00:00 EST",1739390400,97.96,101.97,E,8,35,50,86,-9.2,-7.2,-16,,11300,2.4,4,,,,-7,-7.2
"2025-02-12 14:00:00 EST",1739386800,98.14,102.16,ENE,7,35,45,84,-9.3,-7,-16,,16100,2.5,4,,,,-6.6,-7
"2025-02-12 13:00:00 EST",1739383200,98.18,102.2,E,8,39,48,84,-8.9,-6.6,-16,,14500,2.5,4,,,,-6.3,-6.8
"2025-02-12 12:00:00 EST",1739379600,98.31,102.34,ENE,7,28,,81,-9.5,-6.8,-15,,16100,2.5,4,,,,-6.8,-7.8
"2025-02-12 11:00:00 EST",1739376000,98.32,102.35,E,8,30,,77,-11.2,-7.8,-17,,16100,2.5,4,,,,-7.8,-9
"2025-02-12 10:00:00 EST",1739372400,98.42,102.46,ENE,7,22,,74,-12.9,-9,-17,,16100,2.4,4,,,,-9,-10
"2025-02-12 09:00:00 EST",1739368800,98.47,102.51,ENE,6,24,,68,-14.9,-10,-19,,16100,2.4,4,,,,-10,-10.2
"2025-02-12 08:00:00 EST",1739365200,98.56,102.6,ENE,6,22,,63,-15.8,-10.1,-18,,16100,2.5,4,,,,-9.7,-10.1
